Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Barra da Tijuca;2;2;1;120;6000.0;3600.0;800.0;50.0;Apartamento
Apartamento;Ipanema;2;1;1;90;3990.0;1000.0;84.0;44.33;Apartamento
Apartamento;Copacabana;1;0;0;35;2000.0;500.0;60.0;57.14;Apartamento
Apartamento;Ipanema;3;1;2;110;6000.0;1060.0;230.0;54.55;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;38.46;Apartamento
Apartamento;Ipanema;2;2;2;100;12000.0;3000.0;500.0;120.0;Apartamento
Apartamento;Barra da Tijuca;3;0;1;135;2900.0;2000.0;0.0;21.48;Apartamento
Apartamento;Copacabana;1;0;0;37;1600.0;416.0;73.0;43.24;Apartamento
Apartamento;Copacabana;3;0;1;120;4500.0;800.0;100.0;37.5;Apartamento
Apartamento;Copacabana;4;2;1;194;5000.0;1813.0;346.0;25.77;Apartamento
Apartamento;Tijuca;1;1;0;48;1300.0;496.0;51.0;27.08;Apartamento
Apartamento;Copacabana;1;1;0;43;1800.0;784.0;75.0;41.86;Apartamento
Apartamento;Leblon;3;1;1;150;5500.0;1000.0;400.0;36.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;780.0;180.0;23.16;Apartamento
Apartamento;Leblon;2;1;1;127;4900.0;1263.0;280.0;38.58;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;753.0;0.0;30.0;Apartamento
Apartamento;Copacabana;1;0;1;45;1800.0;450.0;0.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;180;8500.0;2000.0;600.0;47.22;Apartamento
Apartamento;Flamengo;1;0;0;33;1200.0;500.0;25.0;36.36;Apartamento
Apartamento;Leblon;3;2;1;170;9000.0;1700.0;300.0;52.94;Apartamento
Apartamento;Barra da Tijuca;4;3;2;156;6400.0;3200.0;1000.0;41.03;Apartamento
Apartamento;Barra da Tijuca;4;3;4;229;6500.0;2800.0;530.0;28.38;Apartamento
Apartamento;Tijuca;2;0;0;70;1700.0;222.0;25.0;24.29;Apartamento
Apartamento;Tijuca;3;0;0;80;1400.0;825.0;23.0;17.5;Apartamento
Apartamento;Copacabana;3;2;1;140;4250.0;1740.0;360.0;30.36;Apartamento
Apartamento;Tijuca;2;1;1;64;2200.0;665.0;66.0;34.38;Apartamento
Apartamento;Flamengo;3;0;1;89;2600.0;590.0;0.0;29.21;Apartamento
Apartamento;Copacabana;2;1;1;75;3700.0;1000.0;110.0;49.33;Apartamento
Apartamento;Tijuca;2;1;0;58;2200.0;615.0;103.0;37.93;Apartamento
Apartamento;Botafogo;2;0;0;65;2300.0;470.0;79.0;35.38;Apartamento
Apartamento;Copacabana;4;1;2;303;7500.0;2508.0;810.0;24.75;Apartamento
Apartamento;Copacabana;0;0;0;33;1800.0;450.0;57.0;54.55;Apartamento
Apartamento;Leblon;3;1;2;135;7000.0;1562.0;3342.0;51.85;Apartamento
Apartamento;Botafogo;2;1;1;67;4000.0;1510.0;289.0;59.7;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;3600.0;900.0;150.0;36.0;Apartamento
Apartamento;Ipanema;2;1;2;140;7800.0;1175.0;0.0;55.71;Apartamento
Apartamento;Ipanema;2;1;1;100;8000.0;4100.0;500.0;80.0;Apartamento
Apartamento;Botafogo;3;1;0;100;6050.0;1155.0;234.0;60.5;Apartamento
Apartamento;Leblon;1;1;1;70;4500.0;780.0;230.0;64.29;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;1347.0;0.0;26.14;Apartamento
Apartamento;Tijuca;2;0;0;65;1500.0;270.0;20.0;23.08;Apartamento
Apartamento;Tijuca;2;0;0;60;1800.0;690.0;81.0;30.0;Apartamento
Apartamento;Leblon;4;1;1;140;7800.0;1370.0;400.0;55.71;Apartamento
Apartamento;Ipanema;2;0;1;82;7000.0;900.0;1409.0;85.37;Apartamento
Apartamento;Barra da Tijuca;3;2;1;105;3000.0;1750.0;322.0;28.57;Apartamento
Apartamento;Barra da Tijuca;4;3;1;158;2700.0;1622.0;0.0;17.09;Apartamento
Apartamento;Flamengo;4;2;2;430;12000.0;3000.0;1254.0;27.91;Apartamento
Apartamento;Barra da Tijuca;4;3;2;182;10000.0;3800.0;11000.0;54.95;Apartamento
Apartamento;Copacabana;3;0;3;130;4500.0;1600.0;200.0;34.62;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;3500.0;1850.0;0.0;26.92;Apartamento
Apartamento;Copacabana;2;1960;0;80;1600.0;900.0;100.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;67;2000.0;600.0;90.0;29.85;Apartamento
Apartamento;Copacabana;3;1;1;273;7500.0;2032.0;6981.0;27.47;Apartamento
Apartamento;Barra da Tijuca;1;2;1;186;2500.0;1500.0;400.0;13.44;Apartamento
Apartamento;Copacabana;4;2;2;389;12400.0;3825.0;1153.0;31.88;Apartamento
Apartamento;Botafogo;3;1;1;94;3200.0;1195.0;215.0;34.04;Apartamento
Apartamento;Barra da Tijuca;3;2;2;129;5200.0;1700.0;500.0;40.31;Apartamento
Apartamento;Copacabana;2;0;0;74;7000.0;1228.0;120.0;94.59;Apartamento
Apartamento;Copacabana;3;1;0;90;3800.0;1063.0;230.0;42.22;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;1700.0;900.0;130.0;21.79;Apartamento
Apartamento;Copacabana;3;0;1;150;4500.0;1288.0;0.0;30.0;Apartamento
Apartamento;Copacabana;2;1;0;112;3700.0;1137.0;0.0;33.04;Apartamento
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;28.57;Apartamento
Apartamento;Copacabana;4;1;1;230;7500.0;800.0;250.0;32.61;Apartamento
Apartamento;Copacabana;3;0;1;140;3900.0;1750.0;380.0;27.86;Apartamento
Apartamento;Flamengo;3;1;0;110;4200.0;659.0;146.0;38.18;Apartamento
Apartamento;Barra da Tijuca;4;2;1;140;5400.0;1090.0;600.0;38.57;Apartamento
Apartamento;Botafogo;2;1;1;80;3200.0;630.0;175.0;40.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;3200.0;1369.0;397.0;29.09;Apartamento
Apartamento;Barra da Tijuca;2;2;1;174;2200.0;1800.0;0.0;12.64;Apartamento
Apartamento;Ipanema;3;1;1;150;10000.0;2000.0;535.0;66.67;Apartamento
Apartamento;Copacabana;1;0;0;28;1200.0;424.0;55.0;42.86;Apartamento
Apartamento;Ipanema;4;2;1;220;9500.0;3700.0;923.0;43.18;Apartamento
Apartamento;Copacabana;3;1;1;135;5000.0;1220.0;297.0;37.04;Apartamento
Apartamento;Leblon;2;0;0;68;2900.0;686.0;1205.0;42.65;Apartamento
Apartamento;Copacabana;2;0;0;101;5000.0;736.0;170.0;49.5;Apartamento
Apartamento;Copacabana;1;0;0;35;1250.0;592.0;56.0;35.71;Apartamento
Apartamento;Copacabana;4;1;0;320;5000.0;1950.0;450.0;15.62;Apartamento
Apartamento;Botafogo;2;0;0;73;2400.0;460.0;46.0;32.88;Apartamento
Apartamento;Ipanema;3;1;1;115;4800.0;1600.0;171.0;41.74;Apartamento
Apartamento;Tijuca;2;0;0;70;1800.0;220.0;0.0;25.71;Apartamento
Apartamento;Botafogo;3;1;2;85;4230.0;1130.0;260.0;49.76;Apartamento
Apartamento;Barra da Tijuca;3;2;1;165;4500.0;903.0;5880.0;27.27;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2500.0;665.0;50.0;38.46;Apartamento
Apartamento;Barra da Tijuca;3;2;1;240;8500.0;3100.0;300.0;35.42;Apartamento
Apartamento;Flamengo;3;1;1;110;2900.0;846.0;0.0;26.36;Apartamento
Apartamento;Flamengo;1;1;1;58;2000.0;833.0;0.0;34.48;Apartamento
Apartamento;Botafogo;3;1;1;94;3700.0;1485.0;188.0;39.36;Apartamento
Apartamento;Barra da Tijuca;1;1;1;50;1300.0;780.0;157.0;26.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;107;4000.0;700.0;2909.0;37.38;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1800.0;1130.0;280.0;25.71;Apartamento
Apartamento;Copacabana;3;0;0;55;3300.0;900.0;180.0;60.0;Apartamento
Apartamento;Tijuca;2;0;0;55;1600.0;591.0;50.0;29.09;Apartamento
Apartamento;Copacabana;2;0;0;96;2500.0;1050.0;340.0;26.04;Apartamento
Apartamento;Barra da Tijuca;4;3;3;378;10000.0;2900.0;2245.0;26.46;Apartamento
Apartamento;Tijuca;3;1;1;87;2200.0;850.0;0.0;25.29;Apartamento
Apartamento;Flamengo;2;1;0;90;3700.0;651.0;158.0;41.11;Apartamento
Apartamento;Barra da Tijuca;2;2;1;110;5500.0;1772.0;619.0;50.0;Apartamento
Apartamento;Tijuca;2;0;0;70;1500.0;589.0;0.0;21.43;Apartamento
Apartamento;Copacabana;3;0;0;75;1600.0;1147.0;131.0;21.33;Apartamento
Apartamento;Ipanema;3;2;1;150;7500.0;2000.0;390.0;50.0;Apartamento
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;0.0;80.0;Apartamento
Apartamento;Barra da Tijuca;4;2;4;353;9000.0;1500.0;912.0;25.5;Apartamento
Apartamento;Leblon;2;0;0;70;4500.0;450.0;50.0;64.29;Apartamento
Apartamento;Botafogo;3;2;1;97;4500.0;1548.0;225.0;46.39;Apartamento
Apartamento;Copacabana;3;1;0;112;4000.0;1422.0;42.0;35.71;Apartamento
Apartamento;Barra da Tijuca;3;2;1;70;1800.0;1015.0;159.0;25.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;3300.0;1100.0;0.0;44.59;Apartamento
Apartamento;Copacabana;3;0;0;90;2900.0;980.0;150.0;32.22;Apartamento
Apartamento;Flamengo;2;1;0;80;2950.0;800.0;120.0;36.88;Apartamento
Apartamento;Leblon;2;0;2;70;5000.0;510.0;200.0;71.43;Apartamento
Apartamento;Ipanema;1;0;1;30;2300.0;719.0;27.0;76.67;Apartamento
Apartamento;Barra da Tijuca;3;1;2;80;1700.0;910.0;106.0;21.25;Apartamento
Apartamento;Barra da Tijuca;4;2;2;480;12320.0;2186.0;492.0;25.67;Apartamento
Apartamento;Copacabana;3;1;1;120;4800.0;1400.0;303.0;40.0;Apartamento
Apartamento;Copacabana;1;0;0;69;2300.0;640.0;92.0;33.33;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1900.0;1050.0;0.0;27.14;Apartamento
Apartamento;Ipanema;1;2;0;108;5000.0;1045.0;1600.0;46.3;Apartamento
Apartamento;Ipanema;1;1;1;263;7000.0;3150.0;0.0;26.62;Apartamento
Apartamento;Flamengo;1;0;0;28;1450.0;400.0;0.0;51.79;Apartamento
Apartamento;Barra da Tijuca;1;1;1;84;2000.0;1300.0;0.0;23.81;Apartamento
Apartamento;Copacabana;4;1;1;260;5500.0;2100.0;620.0;21.15;Apartamento
Apartamento;Ipanema;4;2;1;200;12000.0;1900.0;700.0;60.0;Apartamento
Apartamento;Copacabana;3;2;0;93;3900.0;1185.0;0.0;41.94;Apartamento
Apartamento;Barra da Tijuca;3;2;1;150;3300.0;1150.0;571.0;22.0;Apartamento
Apartamento;Copacabana;1;0;0;40;1500.0;448.0;50.0;37.5;Apartamento
Apartamento;Copacabana;1;0;0;45;1600.0;316.0;70.0;35.56;Apartamento
Apartamento;Barra da Tijuca;4;2;2;150;8000.0;2024.0;888.0;53.33;Apartamento
Apartamento;Leblon;3;2;2;180;11000.0;3800.0;750.0;61.11;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1680.0;1250.0;185.0;25.85;Apartamento
Apartamento;Barra da Tijuca;2;0;0;64;1600.0;660.0;50.0;25.0;Apartamento
Apartamento;Leblon;3;1;2;220;10500.0;1140.0;490.0;47.73;Apartamento
Apartamento;Barra da Tijuca;3;2;3;124;3500.0;1800.0;0.0;28.23;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0;38.06;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3500.0;1398.0;262.0;35.0;Apartamento
Apartamento;Copacabana;1;0;0;32;1100.0;561.0;29.0;34.38;Apartamento
Apartamento;Barra da Tijuca;2;1;2;84;2500.0;1547.0;0.0;29.76;Apartamento
Apartamento;Copacabana;3;1;0;100;5000.0;1.0;1.0;50.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;66;1400.0;1046.0;0.0;21.21;Apartamento
Apartamento;Leblon;3;1;3;120;6300.0;2500.0;390.0;52.5;Apartamento
Apartamento;Leblon;5;1;2;400;12500.0;4400.0;675.0;31.25;Apartamento
Apartamento;Flamengo;1;0;0;43;2200.0;445.0;0.0;51.16;Apartamento
Apartamento;Barra da Tijuca;4;4;4;600;7500.0;6000.0;1200.0;12.5;Apartamento
Apartamento;Ipanema;3;1;2;140;9000.0;2200.0;557.0;64.29;Apartamento
Apartamento;Ipanema;3;1;1;126;6000.0;1667.0;590.0;47.62;Apartamento
Apartamento;Copacabana;1;0;0;29;790.0;480.0;95.0;27.24;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;6100.0;1900.0;0.0;39.35;Apartamento
Apartamento;Barra da Tijuca;1;2;1;72;3000.0;1300.0;100.0;41.67;Apartamento
Apartamento;Barra da Tijuca;1;2;1;60;3000.0;1000.0;228.0;50.0;Apartamento
Apartamento;Leblon;2;1;0;57;3000.0;589.0;166.0;52.63;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;3200.0;2500.0;420.0;20.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;6000.0;1900.0;230.0;30.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;111;3600.0;1760.0;240.0;32.43;Apartamento
Apartamento;Copacabana;3;1;0;161;3500.0;2158.0;287.0;21.74;Apartamento
Apartamento;Leblon;3;1;1;155;7500.0;1600.0;0.0;48.39;Apartamento
Apartamento;Tijuca;1;0;0;37;1000.0;462.0;0.0;27.03;Apartamento
Apartamento;Copacabana;3;1;0;140;3500.0;1259.0;236.0;25.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;3400.0;1492.0;257.0;34.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2250.0;1306.0;200.0;26.79;Apartamento
Apartamento;Copacabana;3;1;0;90;4300.0;1175.0;136.0;47.78;Apartamento
Apartamento;Leblon;3;2;1;180;5500.0;3990.0;485.0;30.56;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2400.0;931.0;158.0;32.43;Apartamento
Apartamento;Copacabana;2;1;1;78;4000.0;1049.0;249.0;51.28;Apartamento
Apartamento;Copacabana;1;0;0;70;2500.0;680.0;90.0;35.71;Apartamento
Apartamento;Ipanema;3;2;2;170;9900.0;4300.0;0.0;58.24;Apartamento
Apartamento;Tijuca;2;1;0;80;1800.0;450.0;96.0;22.5;Apartamento
Apartamento;Ipanema;1;0;0;50;1700.0;815.0;130.0;34.0;Apartamento
Apartamento;Tijuca;2;0;0;84;1600.0;300.0;0.0;19.05;Apartamento
Apartamento;Ipanema;2;0;0;63;4000.0;732.0;172.0;63.49;Apartamento
Apartamento;Copacabana;3;1;1;180;4500.0;1086.0;460.0;25.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;84;2200.0;1425.0;280.0;26.19;Apartamento
Apartamento;Copacabana;3;1;1;130;3700.0;1200.0;0.0;28.46;Apartamento
Apartamento;Leblon;3;0;0;110;3490.0;800.0;100.0;31.73;Apartamento
Apartamento;Copacabana;2;0;0;85;4000.0;800.0;0.0;47.06;Apartamento
Apartamento;Ipanema;1;1;1;40;3400.0;2400.0;250.0;85.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;77;2500.0;700.0;1500.0;32.47;Apartamento
Apartamento;Ipanema;3;1;1;140;7499.0;2900.0;500.0;53.56;Apartamento
Apartamento;Ipanema;2;1;0;72;3200.0;1500.0;213.0;44.44;Apartamento
Apartamento;Botafogo;3;0;1;84;2400.0;789.0;157.0;28.57;Apartamento
Apartamento;Copacabana;3;0;0;110;3500.0;560.0;0.0;31.82;Apartamento
Apartamento;Ipanema;3;1;0;110;3500.0;1600.0;228.0;31.82;Apartamento
Apartamento;Barra da Tijuca;3;1;2;94;3000.0;832.0;0.0;31.91;Apartamento
Apartamento;Barra da Tijuca;2;1;1;66;2500.0;1231.0;201.0;37.88;Apartamento
Apartamento;Copacabana;1;0;0;47;2000.0;610.0;114.0;42.55;Apartamento
Apartamento;Ipanema;3;1;0;90;3250.0;1050.0;0.0;36.11;Apartamento
Apartamento;Botafogo;2;0;0;79;2200.0;881.0;110.0;27.85;Apartamento
Apartamento;Copacabana;5;1;2;350;6000.0;425.0;24.0;17.14;Apartamento
Apartamento;Barra da Tijuca;3;0;3;240;5000.0;1620.0;357.0;20.83;Apartamento
Apartamento;Ipanema;3;2;1;120;6500.0;1322.0;0.0;54.17;Apartamento
Apartamento;Copacabana;1;1;0;64;2500.0;1035.0;41.0;39.06;Apartamento
Apartamento;Tijuca;3;2;1;90;2500.0;800.0;0.0;27.78;Apartamento
Apartamento;Barra da Tijuca;3;3;2;250;6000.0;2500.0;693.0;24.0;Apartamento
Apartamento;Botafogo;3;2;0;130;4200.0;1357.0;326.0;32.31;Apartamento
Apartamento;Barra da Tijuca;4;2;1;275;5500.0;2273.0;583.0;20.0;Apartamento
Apartamento;Ipanema;2;2;2;80;5000.0;2200.0;0.0;62.5;Apartamento
Apartamento;Ipanema;1;0;0;32;1500.0;665.0;99.0;46.88;Apartamento
Apartamento;Barra da Tijuca;3;4;0;208;5900.0;1840.0;5171.0;28.37;Apartamento
Apartamento;Leblon;2;0;0;60;3300.0;535.0;933.0;55.0;Apartamento
Apartamento;Tijuca;2;1;0;70;1300.0;630.0;20.0;18.57;Apartamento
Apartamento;Leblon;4;2;1;200;8000.0;1780.0;654.0;40.0;Apartamento
Apartamento;Tijuca;2;0;0;65;1600.0;780.0;0.0;24.62;Apartamento
Apartamento;Copacabana;1;0;0;40;3800.0;614.0;250.0;95.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;8000.0;3547.0;10000.0;23.53;Apartamento
Apartamento;Leblon;3;2;1;179;5000.0;3399.0;485.0;27.93;Apartamento
Apartamento;Copacabana;3;1;2;200;9000.0;2289.0;0.0;45.0;Apartamento
Apartamento;Leblon;2;1;2;90;7000.0;1900.0;4870.0;77.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1500.0;909.0;1120.0;20.83;Apartamento
Apartamento;Tijuca;3;1;0;90;2200.0;600.0;83.0;24.44;Apartamento
Apartamento;Tijuca;2;0;0;70;1500.0;705.0;62.0;21.43;Apartamento
Apartamento;Copacabana;1;0;0;64;2500.0;560.0;25.0;39.06;Apartamento
Apartamento;Leblon;2;1;0;78;3000.0;880.0;210.0;38.46;Apartamento
Apartamento;Leblon;4;2;1;140;6000.0;1100.0;410.0;42.86;Apartamento
Apartamento;Tijuca;2;1;0;73;1700.0;500.0;0.0;23.29;Apartamento
Apartamento;Ipanema;3;1;1;162;6800.0;1617.0;488.0;41.98;Apartamento
Apartamento;Leblon;3;1;1;117;7300.0;1570.0;365.0;62.39;Apartamento
Apartamento;Barra da Tijuca;4;2;2;208;5000.0;1369.0;7659.0;24.04;Apartamento
Apartamento;Copacabana;1;0;0;45;1900.0;450.0;125.0;42.22;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1280.0;170.0;43.75;Apartamento
Apartamento;Botafogo;3;1;0;205;6000.0;2000.0;300.0;29.27;Apartamento
Apartamento;Ipanema;3;1;1;140;4500.0;1700.0;513.0;32.14;Apartamento
Apartamento;Barra da Tijuca;3;2;1;169;5900.0;2400.0;0.0;34.91;Apartamento
Apartamento;Barra da Tijuca;3;2;1;84;1600.0;750.0;0.0;19.05;Apartamento
Apartamento;Copacabana;2;0;0;52;2300.0;752.0;92.0;44.23;Apartamento
Apartamento;Leblon;3;2;2;132;4800.0;1400.0;0.0;36.36;Apartamento
Apartamento;Ipanema;1;1;0;52;3000.0;600.0;0.0;57.69;Apartamento
Apartamento;Ipanema;3;0;0;80;3500.0;653.0;0.0;43.75;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2200.0;1050.0;1000.0;28.21;Apartamento
Apartamento;Tijuca;2;1;1;85;1800.0;848.0;107.0;21.18;Apartamento
Apartamento;Copacabana;1;0;0;45;2000.0;560.0;190.0;44.44;Apartamento
Apartamento;Copacabana;3;1;1;80;3500.0;1440.0;0.0;43.75;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1213.0;112.0;31.25;Apartamento
Apartamento;Tijuca;2;1;0;73;1800.0;630.0;0.0;24.66;Apartamento
Apartamento;Botafogo;2;1;1;86;2900.0;950.0;0.0;33.72;Apartamento
Apartamento;Leblon;3;2;0;170;12000.0;2800.0;49.0;70.59;Apartamento
Apartamento;Botafogo;2;1;1;70;2700.0;834.0;98.0;38.57;Apartamento
Apartamento;Botafogo;2;1;1;90;3000.0;826.0;180.0;33.33;Apartamento
Apartamento;Tijuca;1;0;0;45;1950.0;550.0;55.0;43.33;Apartamento
Apartamento;Copacabana;4;1;1;260;7000.0;2000.0;430.0;26.92;Apartamento
Apartamento;Ipanema;3;1;0;170;7500.0;2600.0;395.0;44.12;Apartamento
Apartamento;Copacabana;2;1;1;70;2500.0;750.0;110.0;35.71;Apartamento
Apartamento;Botafogo;3;2;1;105;3900.0;1434.0;0.0;37.14;Apartamento
Apartamento;Barra da Tijuca;4;3;4;480;5000.0;1200.0;420.0;10.42;Apartamento
Apartamento;Ipanema;5;1;2;380;12000.0;4000.0;1400.0;31.58;Apartamento
Apartamento;Barra da Tijuca;4;3;4;240;8000.0;4273.0;1051.0;33.33;Apartamento
Apartamento;Barra da Tijuca;2;1;0;91;2000.0;1100.0;0.0;21.98;Apartamento
Apartamento;Botafogo;2;1;1;79;4310.0;1100.0;188.0;54.56;Apartamento
Apartamento;Copacabana;3;0;0;100;9000.0;3895.0;4500.0;90.0;Apartamento
Apartamento;Leblon;3;1;1;135;9000.0;1006.0;270.0;66.67;Apartamento
Apartamento;Barra da Tijuca;5;4;4;210;11000.0;1800.0;0.0;52.38;Apartamento
Apartamento;Barra da Tijuca;4;2;1;130;3500.0;1600.0;300.0;26.92;Apartamento
Apartamento;Tijuca;5;2;2;240;3000.0;1430.0;548.0;12.5;Apartamento
Apartamento;Tijuca;2;0;0;65;1550.0;489.0;61.0;23.85;Apartamento
Apartamento;Flamengo;2;0;2;140;5000.0;1100.0;336.0;35.71;Apartamento
Apartamento;Copacabana;1;0;0;50;1500.0;698.0;25.0;30.0;Apartamento
Apartamento;Botafogo;2;0;0;63;2400.0;756.0;114.0;38.1;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;955.0;1734.0;22.22;Apartamento
Apartamento;Ipanema;3;2;1;140;5000.0;2500.0;600.0;35.71;Apartamento
Apartamento;Barra da Tijuca;4;2;2;146;4900.0;1800.0;350.0;33.56;Apartamento
Apartamento;Botafogo;1;1;0;47;3250.0;540.0;0.0;69.15;Apartamento
Apartamento;Leblon;3;2;1;179;7500.0;3990.0;0.0;41.9;Apartamento
Apartamento;Barra da Tijuca;3;1;1;75;1700.0;760.0;0.0;22.67;Apartamento
Apartamento;Copacabana;1;0;0;41;1400.0;670.0;0.0;34.15;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2600.0;750.0;750.0;32.5;Apartamento
Apartamento;Tijuca;2;0;0;70;1200.0;900.0;82.0;17.14;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;4000.0;1600.0;487.0;25.0;Apartamento
Apartamento;Tijuca;2;1;0;61;1800.0;740.0;0.0;29.51;Apartamento
Apartamento;Copacabana;3;1;0;130;3900.0;1900.0;226.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;3500.0;1100.0;0.0;33.33;Apartamento
Apartamento;Tijuca;3;1;0;80;1900.0;646.0;40.0;23.75;Apartamento
Apartamento;Ipanema;3;1;1;126;6000.0;1980.0;0.0;47.62;Apartamento
Apartamento;Copacabana;1;0;0;32;1500.0;474.0;25.0;46.88;Apartamento
Apartamento;Ipanema;3;2;1;150;6000.0;2800.0;403.0;40.0;Apartamento
Apartamento;Tijuca;1;0;0;50;1500.0;650.0;0.0;30.0;Apartamento
Apartamento;Flamengo;4;3;2;216;7000.0;2704.0;661.0;32.41;Apartamento
Apartamento;Copacabana;3;1;1;130;3200.0;1700.0;1100.0;24.62;Apartamento
Apartamento;Barra da Tijuca;1;2;0;78;2200.0;406.0;95.0;28.21;Apartamento
Apartamento;Tijuca;1;0;0;45;1500.0;509.0;0.0;33.33;Apartamento
Apartamento;Barra da Tijuca;3;3;3;260;8500.0;3600.0;530.0;32.69;Apartamento
Apartamento;Leblon;4;1;2;214;8000.0;1980.0;490.0;37.38;Apartamento
Apartamento;Leblon;3;2;1;150;5000.0;1320.0;480.0;33.33;Apartamento
Apartamento;Ipanema;1;0;0;50;2750.0;650.0;75.0;55.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;79;1300.0;1942.0;240.0;16.46;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2600.0;1550.0;0.0;26.0;Apartamento
Apartamento;Botafogo;1;0;0;42;1800.0;482.0;0.0;42.86;Apartamento
Apartamento;Copacabana;1;0;0;45;2300.0;510.0;23.0;51.11;Apartamento
Apartamento;Botafogo;2;1;1;84;4230.0;1150.0;202.0;50.36;Apartamento
Apartamento;Copacabana;1;0;0;30;1500.0;760.0;56.0;50.0;Apartamento
Apartamento;Leblon;2;1;1;110;8000.0;2300.0;397.0;72.73;Apartamento
Apartamento;Barra da Tijuca;3;3;3;145;5100.0;1100.0;424.0;35.17;Apartamento
Apartamento;Leblon;2;0;0;70;2500.0;694.0;191.0;35.71;Apartamento
Apartamento;Copacabana;3;1;0;140;3700.0;1340.0;0.0;26.43;Apartamento
Apartamento;Flamengo;1;0;0;48;2050.0;310.0;60.0;42.71;Apartamento
Apartamento;Copacabana;1;0;0;30;1400.0;477.0;0.0;46.67;Apartamento
Apartamento;Ipanema;2;1;0;85;5000.0;1500.0;170.0;58.82;Apartamento
Apartamento;Copacabana;4;0;2;330;9900.0;2100.0;1500.0;30.0;Apartamento
Apartamento;Botafogo;3;1;1;78;4310.0;1100.0;243.0;55.26;Apartamento
Apartamento;Ipanema;4;2;2;190;13000.0;2717.0;1298.0;68.42;Apartamento
Apartamento;Copacabana;1;0;0;40;2000.0;617.0;0.0;50.0;Apartamento
Apartamento;Copacabana;3;1;1;153;3500.0;1440.0;0.0;22.88;Apartamento
Apartamento;Ipanema;3;1;1;160;6700.0;3377.0;6245.0;41.88;Apartamento
Apartamento;Tijuca;2;1;1;87;1800.0;989.0;185.0;20.69;Apartamento
Apartamento;Barra da Tijuca;2;2;0;78;2500.0;700.0;150.0;32.05;Apartamento
Apartamento;Tijuca;3;0;0;105;2000.0;512.0;130.0;19.05;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1000.0;0.0;33.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;3000.0;1317.0;0.0;43.48;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;4500.0;2000.0;0.0;35.43;Apartamento
Apartamento;Copacabana;3;1;2;290;11000.0;1980.0;500.0;37.93;Apartamento
Apartamento;Leblon;4;3;1;170;11000.0;2942.0;0.0;64.71;Apartamento
Apartamento;Ipanema;3;2;1;130;7200.0;1500.0;563.0;55.38;Apartamento
Apartamento;Barra da Tijuca;4;2;2;157;6500.0;1900.0;880.0;41.4;Apartamento
Apartamento;Copacabana;2;1;1;75;3000.0;900.0;149.0;40.0;Apartamento
